booking_date,id_marketing_channel,customer_country,booking_id,number_of_nights_booked,number_of_guests,rooms_booked,hotel_id,total_revenue_in_euros
2024-06-06,1,Spain,248435Y9995999YB6244410089,1,2,1,2,110.0
2024-06-06,2,Spain,248435Y6007360YB6248172661,1,2,1,2,110.0
2024-06-06,3,Spain,248435Y4519145YB6247717310,3,2,1,3,750.0
2024-06-06,4,Spain,248435Y1037210YB6243149107,3,2,1,4,825.0
2024-06-06,4,Spain,248435Y8758087YB6240895116,1,2,1,2,110.0
2024-06-06,4,Spain,248435Y7454974YB6249337584,1,2,1,2,110.0
2024-06-07,3,Spain,248435Y3113631YB6241842728,2,2,1,4,550.0
2024-06-07,4,Spain,248435Y2403524YB6248072821,2,2,1,4,550.0
2024-06-07,3,Spain,248435Y1493814YB6247243679,1,2,1,4,275.0
2024-06-07,2,Spain,248435Y4944149YB6248224912,3,2,1,2,330.0
2024-06-07,5,Spain,248435Y7749977YB6247175905,3,2,1,3,750.0
2024-06-07,4,Spain,248435Y8352383YB6240520326,2,2,1,1,200.0
2024-06-07,3,Spain,248435Y4241942YB6240173200,2,2,1,2,220.0
2024-06-07,1,Mexico,248435Y7502675YB6248260712,2,2,1,5,1500.0
2024-06-07,3,Spain,248435Y5940059YB6243216159,1,2,1,4,275.0
2024-06-07,5,Mexico,248435Y0227302YB6246045015,2,2,1,5,1500.0
2024-06-07,3,Spain,248435Y0385703YB6242023308,2,2,1,4,550.0
2024-06-07,3,Spain,248435Y8895788YB6244817530,3,2,1,4,825.0
2024-06-07,4,Spain,248435Y7789677YB6245820844,1,2,1,2,110.0
2024-06-07,4,Spain,248435Y1820818YB6242805771,2,2,1,1,200.0
2024-06-07,4,Spain,248435Y1066010YB6240010946,2,2,1,3,500.0
2024-06-07,3,Spain,248435Y6553865YB6246733347,2,2,1,4,550.0
2024-06-07,4,Spain,248435Y7255472YB6246673620,2,2,1,2,220.0
2024-06-07,4,Spain,248435Y8499184YB6245248013,1,2,1,2,110.0
2024-06-07,5,Mexico,248435Y8142881YB6249681424,2,2,1,5,1500.0
2024-06-07,3,Spain,248435Y2324523YB6248389381,2,2,1,2,220.0
2024-06-07,4,Spain,248435Y7789677YB6245820844,1,2,1,2,110.0
2024-06-07,3,Spain,248435Y3259032YB6249925198,3,2,1,4,825.0
2024-06-07,4,Spain,248435Y1835118YB6244836066,2,2,1,4,550.0
2024-06-07,1,Spain,248435Y4563445YB6242777091,1,2,1,4,275.0
2024-06-07,3,Spain,248435Y7244872YB6242719412,1,2,1,3,250.0
2024-06-07,3,Spain,248435Y2020020YB6245947649,2,2,1,2,220.0
2024-06-07,4,Spain,248435Y0326403YB6245522977,2,2,1,4,550.0
2024-06-07,2,Spain,248435Y3450734YB6240582524,1,2,1,4,275.0
2024-06-08,5,Spain,248435Y7014570YB6249331108,2,2,1,2,220.0
2024-06-08,3,Mexico,248435Y9394993YB6245589316,2,2,1,5,1500.0
2024-06-08,3,Spain,248435Y5419054YB6244290737,3,2,1,3,750.0
2024-06-08,2,Mexico,248435Y9240592YB6246277618,1,2,1,5,750.0
2024-06-08,2,Mexico,248435Y2675326YB6241024997,1,2,1,5,750.0
2024-06-08,3,Spain,248435Y0623206YB6243574029,2,2,1,2,220.0
2024-06-08,1,Spain,248435Y6049360YB6248832371,1,2,1,1,100.0
2024-06-08,2,Spain,248435Y6234962YB6248849531,1,2,1,3,250.0
2024-06-08,4,Spain,248435Y7614676YB6240828644,3,2,1,2,330.0
2024-06-08,5,Spain,248435Y7591775YB6246985180,1,2,1,4,275.0
2024-06-08,2,Spain,248435Y9215192YB6245062534,1,2,1,4,275.0
2024-06-08,4,Spain,248435Y2460324YB6243449536,2,2,1,3,500.0
2024-06-08,5,Spain,248435Y7124671YB6241029478,2,2,1,4,550.0
2024-06-08,3,Spain,248435Y5915859YB6241283762,1,2,1,2,110.0
2024-06-08,1,Spain,248435Y9507795YB6241110522,3,2,1,2,330.0
2024-06-08,5,Spain,248435Y3501235YB6243846866,1,2,1,3,250.0
2024-06-08,1,Spain,248435Y9995999YB6244410089,1,2,1,2,110.0
2024-06-08,5,Spain,248435Y5056350YB6248364292,1,2,1,3,250.0
2024-06-08,2,Spain,248435Y5452054YB6241723942,2,2,1,3,500.0
2024-06-08,4,Mexico,248435Y0680306YB6243390754,1,2,1,5,750.0
2024-06-08,2,Spain,248435Y8399683YB6241566137,2,2,1,1,200.0
2024-06-08,4,Spain,248435Y8294482YB6247847017,2,2,1,3,500.0
2024-06-09,4,Spain,248435Y8536585YB6241629082,2,2,1,4,550.0
2024-06-09,2,Spain,248435Y3631836YB6242466441,1,2,1,3,250.0
2024-06-09,4,Spain,248435Y0340603YB6249102036,1,2,1,1,100.0
2024-06-09,3,Spain,248435Y3392233YB6241543794,2,2,1,4,550.0
2024-06-09,3,Spain,248435Y7944079YB6248651263,1,2,1,1,100.0
2024-06-09,3,Mexico,248435Y6059360YB6247465625,2,2,1,5,1500.0
2024-06-09,4,Spain,248435Y5075550YB6243345419,3,2,1,2,330.0
2024-06-09,2,Spain,248435Y4060440YB6243062052,2,2,1,3,500.0
2024-06-09,1,Spain,248435Y5961959YB6245919989,3,2,1,3,750.0
2024-06-09,2,Spain,248435Y6730667YB6242128672,1,2,1,4,275.0
2024-06-09,1,Spain,248435Y2452624YB6240246566,1,2,1,2,110.0
2024-06-09,1,Spain,248435Y1088610YB6244424171,3,2,1,2,330.0
2024-06-09,4,Spain,248435Y6077260YB6245056460,3,2,1,3,750.0
2024-06-09,3,Spain,248435Y7666576YB6245883373,2,2,1,1,200.0
2024-06-09,5,Spain,248435Y4302243YB6241012920,3,2,1,2,330.0
2024-06-09,4,Spain,248435Y7751077YB6242680396,2,2,1,3,500.0
2024-06-09,2,Mexico,248435Y6792767YB6247776994,2,2,1,5,1500.0
2024-06-09,4,Spain,248435Y8875588YB6245228357,2,2,1,2,220.0
2024-06-09,4,Spain,248435Y8929389YB6249134409,2,2,1,3,500.0
2024-06-10,3,Spain,248435Y5033550YB6244387002,3,2,1,4,825.0
2024-06-10,4,Spain,248435Y9532895YB6246290108,2,2,1,3,500.0
2024-06-10,3,Spain,248435Y7254272YB6244871519,2,2,1,2,220.0
2024-06-10,2,Spain,248435Y2037520YB6240328823,2,2,1,3,500.0
2024-06-10,3,Spain,248435Y8649086YB6240005734,2,2,1,4,550.0
2024-06-10,1,Spain,248435Y1008310YB6249997572,2,2,1,4,550.0
2024-06-10,2,Spain,248435Y6084360YB6249479899,2,2,1,4,550.0
2024-06-10,5,Spain,248435Y8912389YB6246670447,2,2,1,3,500.0
2024-06-10,3,Spain,248435Y7580475YB6242916969,3,2,1,4,825.0
2024-06-10,5,Mexico,248435Y8142881YB6249681424,2,2,1,5,1500.0
2024-06-10,5,Spain,248435Y1801718YB6247421020,1,2,1,3,250.0
2024-06-10,4,Spain,248435Y7695476YB6243306222,2,2,1,1,200.0
2024-06-10,4,Spain,248435Y9326093YB6245548059,2,2,1,4,550.0
2024-06-10,1,Spain,248435Y6664866YB6246290010,2,2,1,3,500.0
2024-06-10,2,Spain,248435Y5476654YB6249963831,3,2,1,3,750.0
2024-06-10,1,Spain,248435Y0464304YB6249179220,2,2,1,4,550.0
2024-06-10,2,Mexico,248435Y5659656YB6244765357,2,2,1,5,1500.0
2024-06-10,3,Spain,248435Y3767837YB6240489644,3,2,1,4,825.0
2024-06-10,3,Mexico,248435Y5766457YB6244978222,2,2,1,5,1500.0
2024-06-10,4,Mexico,248435Y7283872YB6246944236,2,2,1,5,1500.0
2024-06-11,2,Mexico,248435Y5659656YB6244765357,2,2,1,5,1500.0
2024-06-11,4,Spain,248435Y5097050YB6244163276,3,2,1,3,750.0
2024-06-11,4,Spain,248435Y8767487YB6249072127,3,2,1,4,825.0
2024-06-11,1,Spain,248435Y2170021YB6248066085,3,2,1,2,330.0
2024-06-11,3,Spain,248435Y2962229YB6249247924,3,2,1,3,750.0
2024-06-11,1,Spain,248435Y5379453YB6248302432,2,2,1,3,500.0
2024-06-11,4,Spain,248435Y0712707YB6246006489,2,2,1,4,550.0
2024-06-11,2,Spain,248435Y2770527YB6243437622,1,2,1,1,100.0
2024-06-11,2,Spain,248435Y5977159YB6241469034,3,2,1,4,825.0
2024-06-11,2,Spain,248435Y1815218YB6246959546,2,2,1,2,220.0
2024-06-11,3,Spain,248435Y7019670YB6244467709,1,2,1,4,275.0
2024-06-11,3,Spain,248435Y7208872YB6243285571,2,2,1,2,220.0
2024-06-11,3,Spain,248435Y6553865YB6246733347,2,2,1,4,550.0
2024-06-11,4,Spain,248435Y6077260YB6245056460,3,2,1,3,750.0
2024-06-11,4,Spain,248435Y9245192YB6241878264,2,2,1,2,220.0
2024-06-11,2,Spain,248435Y9701297YB6240504151,2,2,1,3,500.0
2024-06-11,4,Spain,248435Y1613716YB6243078463,3,2,1,1,300.0
2024-06-11,4,Spain,248435Y5097050YB6244163276,3,2,1,3,750.0
2024-06-11,2,Spain,248435Y3450734YB6240582524,1,2,1,4,275.0
2024-06-11,4,Spain,248435Y2115421YB6245736630,1,2,1,2,110.0
2024-06-11,4,Spain,248435Y7695476YB6243306222,2,2,1,1,200.0
2024-06-11,2,Spain,248435Y2582225YB6240062838,3,2,1,4,825.0
2024-06-11,2,Spain,248435Y4700647YB6242462882,1,2,1,1,100.0
2024-06-11,1,Spain,248435Y6819568YB6248515016,2,2,1,2,220.0
2024-06-11,5,Spain,248435Y6374163YB6241066484,3,2,1,1,300.0
2024-06-11,3,Spain,248435Y9921599YB6247830209,3,2,1,4,825.0
2024-06-12,2,Mexico,248435Y5659656YB6244765357,2,2,1,5,1500.0
2024-06-12,4,Spain,248435Y1066010YB6240010946,2,2,1,3,500.0
2024-06-12,2,Spain,248435Y7248172YB6246204401,2,2,1,3,500.0
2024-06-12,3,Spain,248435Y2835228YB6241438143,3,2,1,3,750.0
2024-06-12,1,Spain,248435Y0161101YB6249896471,1,2,1,3,250.0
2024-06-12,4,Spain,248435Y8294482YB6247847017,2,2,1,3,500.0
2024-06-12,1,Mexico,248435Y3865138YB6245165477,3,2,1,5,2250.0
2024-06-12,2,Mexico,248435Y1022310YB6247379731,2,2,1,5,1500.0
2024-06-12,3,Spain,248435Y3374333YB6244689464,3,2,1,4,825.0
2024-06-12,4,Spain,248435Y5681556YB6243604245,1,2,1,3,250.0
2024-06-12,4,Mexico,248435Y1381213YB6240040782,2,2,1,5,1500.0
2024-06-12,4,Spain,248435Y9639296YB6242838017,2,2,1,1,200.0
2024-06-12,5,Spain,248435Y3244632YB6247358429,2,2,1,3,500.0
2024-06-12,4,Spain,248435Y7067570YB6247129783,2,2,1,2,220.0
2024-06-12,3,Spain,248435Y4519145YB6247717310,3,2,1,3,750.0
2024-06-12,5,Spain,248435Y5533255YB6245137970,2,2,1,4,550.0
2024-06-12,4,Spain,248435Y8294482YB6247847017,2,2,1,3,500.0
2024-06-12,4,Spain,248435Y1104611YB6246382334,3,2,1,3,750.0
2024-06-12,3,Spain,248435Y3744337YB6245446936,2,2,1,1,200.0
2024-06-13,3,Spain,248435Y8165181YB6240471012,1,2,1,4,275.0
2024-06-13,2,Mexico,248435Y1965319YB6243196040,3,2,1,5,2250.0
2024-06-13,4,Spain,248435Y4623746YB6246677172,1,2,1,2,110.0
2024-06-13,5,Mexico,248435Y5226352YB6241435881,3,2,1,5,2250.0
2024-06-13,2,Spain,248435Y2094920YB6248834786,1,2,1,2,110.0
2024-06-13,3,Spain,248435Y7417674YB6242290188,3,2,1,3,750.0
2024-06-13,1,Spain,248435Y0803008YB6248874993,2,2,1,3,500.0
2024-06-13,4,Spain,248435Y7789677YB6245820844,1,2,1,2,110.0
2024-06-13,2,Spain,248435Y8725787YB6248710116,3,2,1,4,825.0
2024-06-13,3,Mexico,248435Y0618106YB6248941821,1,2,1,5,750.0
2024-06-13,1,Spain,248435Y2170021YB6248066085,3,2,1,2,330.0
2024-06-13,2,Spain,248435Y2679126YB6249903051,2,2,1,4,550.0
2024-06-13,1,Spain,248435Y3676536YB6245696548,1,2,1,4,275.0
2024-06-13,5,Spain,248435Y4483944YB6240683927,1,2,1,1,100.0
2024-06-13,3,Mexico,248435Y9953999YB6243124384,2,2,1,5,1500.0
2024-06-13,4,Spain,248435Y2115421YB6245736630,1,2,1,2,110.0
2024-06-13,5,Spain,248435Y0085300YB6240398857,2,2,1,3,500.0
2024-06-13,1,Spain,248435Y0711507YB6249088411,2,2,1,2,220.0
2024-06-13,3,Spain,248435Y2090120YB6244386072,3,2,1,4,825.0
2024-06-13,2,Spain,248435Y6007360YB6248172661,1,2,1,2,110.0
2024-06-13,4,Spain,248435Y4979249YB6240216336,2,2,1,3,500.0
2024-06-13,5,Mexico,248435Y0227302YB6246045015,2,2,1,5,1500.0
2024-06-14,1,Spain,248435Y8410084YB6248731500,3,2,1,3,750.0
2024-06-14,5,Spain,248435Y2787027YB6249486260,3,2,1,3,750.0
2024-06-14,3,Spain,248435Y4790347YB6243774563,1,2,1,1,100.0
2024-06-14,3,Spain,248435Y2020020YB6245947649,2,2,1,2,220.0
2024-06-14,4,Spain,248435Y2115421YB6245736630,1,2,1,2,110.0
2024-06-14,2,Spain,248435Y6710567YB6240636922,2,2,1,1,200.0
2024-06-14,3,Spain,248435Y5940059YB6243216159,1,2,1,4,275.0
2024-06-14,4,Spain,248435Y2645226YB6240561801,3,2,1,2,330.0
2024-06-14,4,Spain,248435Y5246752YB6246708728,2,2,1,3,500.0
2024-06-14,4,Spain,248435Y7695476YB6243306222,2,2,1,1,200.0
2024-06-14,5,Spain,248435Y4552745YB6246615315,1,2,1,4,275.0
2024-06-14,3,Spain,248435Y1449214YB6248117758,2,2,1,3,500.0
2024-06-14,4,Spain,248435Y4223042YB6244616154,2,2,1,4,550.0
2024-06-14,1,Spain,248435Y6664866YB6246290010,2,2,1,3,500.0
2024-06-14,3,Spain,248435Y2911329YB6249080794,3,2,1,3,750.0
2024-06-14,2,Mexico,248435Y1965319YB6243196040,3,2,1,5,2250.0
2024-06-14,2,Spain,248435Y3447734YB6247522939,2,2,1,2,220.0
2024-06-14,4,Spain,248435Y1262312YB6241122832,3,2,1,4,825.0
2024-06-14,4,Spain,248435Y8913389YB6245542361,2,2,1,4,550.0
2024-06-14,3,Spain,248435Y8895788YB6244817530,3,2,1,4,825.0
2024-06-14,4,Spain,248435Y3433234YB6242336390,2,2,1,2,220.0
2024-06-14,1,Spain,248435Y5931359YB6241298864,1,2,1,3,250.0
2024-06-14,4,Mexico,248435Y9529095YB6244355165,2,2,1,5,1500.0
2024-06-14,3,Spain,248435Y4447144YB6246039606,1,2,1,4,275.0
2024-06-15,5,Spain,248435Y5113351YB6246847298,2,2,1,1,200.0
2024-06-15,2,Mexico,248435Y4557145YB6244115209,1,2,1,5,750.0
2024-06-15,4,Spain,248435Y0190801YB6245541654,2,2,1,3,500.0
2024-06-15,2,Spain,248435Y2467624YB6245914303,2,2,1,2,220.0
2024-06-15,4,Spain,248435Y0326403YB6245522977,2,2,1,4,550.0
2024-06-15,2,Spain,248435Y7269172YB6245517056,2,2,1,1,200.0
2024-06-15,2,Mexico,248435Y4155441YB6243992318,2,2,1,5,1500.0
2024-06-15,5,Spain,248435Y1297112YB6241299550,2,2,1,4,550.0
2024-06-15,1,Spain,248435Y2616626YB6241489323,1,2,1,2,110.0
2024-06-15,1,Spain,248435Y3105331YB6241133973,2,2,1,2,220.0
2024-06-15,2,Mexico,248435Y2622426YB6248870804,2,2,1,5,1500.0
2024-06-15,4,Spain,248435Y8551185YB6244456251,3,2,1,3,750.0
2024-06-15,4,Spain,248435Y9562195YB6247074329,1,2,1,2,110.0
2024-06-15,4,Spain,248435Y0190801YB6245541654,2,2,1,3,500.0
2024-06-15,1,Spain,248435Y6440364YB6240004655,2,2,1,4,550.0
2024-06-16,5,Spain,248435Y5280452YB6248259165,3,2,1,4,825.0
2024-06-16,1,Spain,248435Y9636396YB6247044829,3,2,1,3,750.0
2024-06-16,2,Spain,248435Y5482854YB6246086420,2,2,1,3,500.0
2024-06-16,4,Mexico,248435Y0680306YB6243390754,1,2,1,5,750.0
2024-06-16,2,Mexico,248435Y8779987YB6247667210,2,2,1,5,1500.0
2024-06-16,2,Spain,248435Y1119211YB6248784490,2,2,1,4,550.0
2024-06-16,2,Spain,248435Y4314243YB6240801499,3,2,1,2,330.0
2024-06-16,1,Spain,248435Y0582605YB6248435630,2,2,1,2,220.0
2024-06-16,4,Spain,248435Y9437494YB6245690824,3,2,1,4,825.0
2024-06-16,2,Spain,248435Y4005340YB6241850808,3,2,1,3,750.0
2024-06-16,3,Spain,248435Y0386903YB6242985810,3,2,1,1,300.0
2024-06-16,3,Spain,248435Y9921599YB6247830209,3,2,1,4,825.0
2024-06-16,4,Spain,248435Y5612256YB6241235989,2,2,1,3,500.0
2024-06-16,2,Spain,248435Y0784607YB6245529059,1,2,1,3,250.0
2024-06-16,4,Spain,248435Y3901039YB6244439673,1,2,1,3,250.0
2024-06-16,2,Spain,248435Y1119211YB6248784490,2,2,1,4,550.0
2024-06-16,4,Spain,248435Y0326403YB6245522977,2,2,1,4,550.0
2024-06-16,4,Spain,248435Y5097050YB6244163276,3,2,1,3,750.0
2024-06-16,2,Spain,248435Y0510605YB6242607754,1,2,1,2,110.0
2024-06-16,2,Spain,248435Y9463594YB6246252749,3,2,1,3,750.0
2024-06-16,4,Spain,248435Y2645226YB6240561801,3,2,1,2,330.0
2024-06-16,4,Mexico,248435Y0010700YB6241641650,3,2,1,5,2250.0
2024-06-16,2,Spain,248435Y9439594YB6241612851,2,2,1,3,500.0
2024-06-16,4,Spain,248435Y0327303YB6241757388,2,2,1,4,550.0
2024-06-16,2,Spain,248435Y1322913YB6247971478,2,2,1,2,220.0
2024-06-16,4,Spain,248435Y1231412YB6242687784,2,2,1,4,550.0
2024-06-17,2,Spain,248435Y5482854YB6246086420,2,2,1,3,500.0
2024-06-17,3,Spain,248435Y3231532YB6241201486,3,2,1,3,750.0
2024-06-17,1,Spain,248435Y5412454YB6249389930,2,2,1,2,220.0
2024-06-17,4,Spain,248435Y5764057YB6244808083,1,2,1,4,275.0
2024-06-17,4,Spain,248435Y4157941YB6241277605,3,2,1,2,330.0
2024-06-17,2,Spain,248435Y8514985YB6249885389,2,2,1,4,550.0
2024-06-17,4,Spain,248435Y6571465YB6248030291,2,2,1,1,200.0
2024-06-17,4,Spain,248435Y1135811YB6240448666,1,2,1,2,110.0
2024-06-17,4,Mexico,248435Y2399723YB6248686518,3,2,1,5,2250.0
2024-06-17,3,Spain,248435Y2911329YB6249080794,3,2,1,3,750.0
2024-06-17,2,Spain,248435Y3381333YB6248517597,3,2,1,3,750.0
2024-06-17,1,Spain,248435Y1830118YB6245511952,1,2,1,4,275.0
2024-06-17,4,Spain,248435Y7067570YB6247129783,2,2,1,2,220.0
2024-06-17,4,Mexico,248435Y5949259YB6247297583,2,2,1,5,1500.0
2024-06-17,1,Spain,248435Y0161101YB6249896471,1,2,1,3,250.0
2024-06-17,2,Spain,248435Y9456194YB6241663181,2,2,1,2,220.0
2024-06-17,4,Mexico,248435Y0847908YB6244099623,3,2,1,5,2250.0
2024-06-17,3,Mexico,248435Y9973899YB6244492962,1,2,1,5,750.0
2024-06-17,4,Spain,248435Y8035080YB6241516404,2,2,1,3,500.0
2024-06-18,3,Spain,248435Y4598545YB6240203638,2,2,1,2,220.0
2024-06-18,1,Spain,248435Y2495324YB6244104826,3,2,1,3,750.0
2024-06-18,2,Mexico,248435Y9240592YB6246277618,1,2,1,5,750.0
2024-06-18,3,Spain,248435Y1708317YB6249660348,2,2,1,2,220.0
2024-06-18,4,Spain,248435Y4235042YB6243174774,2,2,1,4,550.0
2024-06-18,3,Spain,248435Y6022860YB6246815736,3,2,1,1,300.0
2024-06-18,3,Spain,248435Y7580475YB6242916969,3,2,1,4,825.0
2024-06-18,1,Spain,248435Y9507795YB6241110522,3,2,1,2,330.0
2024-06-18,4,Spain,248435Y4908349YB6241987406,1,2,1,4,275.0
2024-06-18,2,Spain,248435Y2275122YB6245167896,3,2,1,2,330.0
2024-06-18,1,Spain,248435Y3965539YB6240998385,2,2,1,4,550.0
2024-06-18,5,Spain,248435Y7903879YB6243110859,2,2,1,4,550.0
2024-06-18,4,Spain,248435Y3901039YB6244439673,1,2,1,3,250.0
2024-06-18,3,Spain,248435Y0407304YB6244233518,1,2,1,2,110.0
2024-06-18,4,Spain,248435Y8304483YB6246568574,3,2,1,3,750.0
2024-06-18,3,Spain,248435Y1482614YB6242168912,1,2,1,4,275.0
2024-06-18,2,Spain,248435Y0954309YB6246104770,2,2,1,3,500.0
2024-06-18,4,Spain,248435Y1025510YB6246657261,2,2,1,3,500.0
2024-06-18,1,Mexico,248435Y7106171YB6240980915,2,2,1,5,1500.0
2024-06-18,2,Spain,248435Y5845658YB6248282460,2,2,1,4,550.0
2024-06-18,5,Spain,248435Y1046310YB6243315005,3,2,1,4,825.0
2024-06-18,1,Spain,248435Y9010990YB6243296772,1,2,1,4,275.0
2024-06-18,4,Spain,248435Y9532895YB6246290108,2,2,1,3,500.0
2024-06-18,2,Spain,248435Y5977159YB6241469034,3,2,1,4,825.0
2024-06-18,2,Spain,248435Y3038030YB6241866013,1,2,1,4,275.0
2024-06-18,3,Spain,248435Y0659906YB6245005874,2,2,1,2,220.0
2024-06-18,3,Mexico,248435Y9033090YB6247684034,2,2,1,5,1500.0
2024-06-18,5,Spain,248435Y3590435YB6245265357,2,2,1,3,500.0
2024-06-19,1,Spain,248435Y8948589YB6248458311,1,2,1,4,275.0
2024-06-19,4,Spain,248435Y5683556YB6240394888,1,2,1,2,110.0
2024-06-19,4,Spain,248435Y7789677YB6245820844,1,2,1,2,110.0
2024-06-19,3,Mexico,248435Y5932159YB6242378205,2,2,1,5,1500.0
2024-06-19,4,Spain,248435Y1231412YB6242687784,2,2,1,4,550.0
2024-06-19,1,Spain,248435Y4563445YB6242777091,1,2,1,4,275.0
2024-06-19,2,Spain,248435Y4005340YB6241850808,3,2,1,3,750.0
2024-06-19,2,Spain,248435Y2037520YB6240328823,2,2,1,3,500.0
2024-06-19,3,Spain,248435Y2020020YB6245947649,2,2,1,2,220.0
2024-06-19,1,Spain,248435Y9336793YB6241349292,1,2,1,3,250.0
2024-06-19,4,Spain,248435Y0504905YB6244326378,2,2,1,3,500.0
2024-06-19,4,Spain,248435Y6603866YB6244333711,2,2,1,4,550.0
2024-06-19,5,Spain,248435Y4552745YB6246615315,1,2,1,4,275.0
2024-06-19,4,Spain,248435Y4237942YB6247988495,2,2,1,4,550.0
2024-06-19,2,Mexico,248435Y1030410YB6241380537,2,2,1,5,1500.0
2024-06-19,2,Mexico,248435Y5735057YB6248716472,3,2,1,5,2250.0
2024-06-19,3,Spain,248435Y3259032YB6249925198,3,2,1,4,825.0
2024-06-19,2,Spain,248435Y4664746YB6241503561,3,2,1,4,825.0
2024-06-19,1,Spain,248435Y2170021YB6248066085,3,2,1,2,330.0
2024-06-20,5,Spain,248435Y2335423YB6245624126,2,2,1,2,220.0
2024-06-20,5,Spain,248435Y5113351YB6246847298,2,2,1,1,200.0
2024-06-20,1,Spain,248435Y9271492YB6245708390,2,2,1,4,550.0
2024-06-20,5,Spain,248435Y6374163YB6241066484,3,2,1,1,300.0
2024-06-20,4,Spain,248435Y4148541YB6249242298,3,2,1,4,825.0
2024-06-20,5,Spain,248435Y2829528YB6249667865,2,2,1,3,500.0
2024-06-20,5,Spain,248435Y4616946YB6243202573,2,2,1,2,220.0
2024-06-20,4,Mexico,248435Y7283872YB6246944236,2,2,1,5,1500.0
2024-06-20,5,Spain,248435Y5106851YB6241986427,2,2,1,4,550.0
2024-06-20,4,Spain,248435Y4747047YB6243112390,1,2,1,4,275.0
2024-06-20,2,Spain,248435Y3450734YB6240582524,1,2,1,4,275.0
2024-06-20,2,Spain,248435Y3447734YB6247522939,2,2,1,2,220.0
2024-06-20,5,Mexico,248435Y5585855YB6249640979,3,2,1,5,2250.0
2024-06-20,4,Spain,248435Y8197381YB6242707967,2,2,1,3,500.0
2024-06-20,2,Spain,248435Y2527125YB6248785836,2,2,1,3,500.0
2024-06-20,2,Spain,248435Y2094920YB6248834786,1,2,1,2,110.0
2024-06-20,5,Spain,248435Y1033510YB6248201052,3,2,1,2,330.0
2024-06-20,2,Spain,248435Y4060440YB6243062052,2,2,1,3,500.0
2024-06-20,4,Mexico,248435Y2399723YB6248686518,3,2,1,5,2250.0
2024-06-20,3,Spain,248435Y5452454YB6248652992,1,2,1,3,250.0
2024-06-20,4,Spain,248435Y3738637YB6247475718,3,2,1,3,750.0
2024-06-20,1,Spain,248435Y5283652YB6242023755,2,2,1,2,220.0
2024-06-20,3,Spain,248435Y6163661YB6246532824,2,2,1,1,200.0
2024-06-20,1,Spain,248435Y0620606YB6242440079,1,2,1,4,275.0
2024-06-20,3,Spain,248435Y0758407YB6241192250,2,2,1,1,200.0
2024-06-20,4,Spain,248435Y3433234YB6242336390,2,2,1,2,220.0
2024-06-20,3,Mexico,248435Y9394993YB6245589316,2,2,1,5,1500.0
2024-06-20,3,Spain,248435Y5289352YB6248846117,3,2,1,4,825.0
2024-06-20,2,Spain,248435Y4300143YB6245251105,1,2,1,1,100.0
2024-06-20,5,Spain,248435Y5113351YB6246847298,2,2,1,1,200.0
2024-06-21,4,Spain,248435Y4286842YB6247620766,2,2,1,2,220.0
2024-06-21,5,Spain,248435Y1925119YB6243334207,2,2,1,4,550.0
2024-06-21,3,Spain,248435Y5419054YB6244290737,3,2,1,3,750.0
2024-06-21,5,Spain,248435Y4483944YB6240683927,1,2,1,1,100.0
2024-06-21,1,Spain,248435Y5803358YB6245638935,3,2,1,1,300.0
2024-06-21,2,Spain,248435Y2411824YB6241520326,3,2,1,2,330.0
2024-06-21,4,Spain,248435Y0120601YB6248198224,2,2,1,3,500.0
2024-06-21,2,Mexico,248435Y4155441YB6243992318,2,2,1,5,1500.0
2024-06-21,4,Mexico,248435Y5093950YB6244973862,2,2,1,5,1500.0
2024-06-21,4,Spain,248435Y1344213YB6245792284,2,2,1,3,500.0
2024-06-21,2,Spain,248435Y7746977YB6249867327,2,2,1,3,500.0
2024-06-21,4,Spain,248435Y8524685YB6245325013,2,2,1,4,550.0
2024-06-21,4,Mexico,248435Y5033350YB6247119497,2,2,1,5,1500.0
2024-06-21,5,Spain,248435Y1033510YB6248201052,3,2,1,2,330.0
2024-06-22,2,Spain,248435Y1827618YB6249446883,2,2,1,4,550.0
2024-06-22,5,Spain,248435Y5525355YB6241655408,3,2,1,2,330.0
2024-06-22,1,Spain,248435Y8356783YB6242707153,2,2,1,2,220.0
2024-06-22,2,Spain,248435Y1705917YB6247516985,2,2,1,4,550.0
2024-06-22,4,Spain,248435Y8304483YB6246568574,3,2,1,3,750.0
2024-06-22,2,Spain,248435Y3872438YB6248329976,1,2,1,2,110.0
2024-06-22,3,Spain,248435Y8014280YB6243830605,1,2,1,3,250.0
2024-06-22,2,Spain,248435Y1827618YB6249446883,2,2,1,4,550.0
2024-06-22,1,Spain,248435Y2452624YB6240246566,1,2,1,2,110.0
2024-06-22,2,Spain,248435Y7622176YB6243376179,2,2,1,1,200.0
2024-06-22,5,Mexico,248435Y5585855YB6249640979,3,2,1,5,2250.0
2024-06-22,2,Spain,248435Y5512755YB6242524289,2,2,1,1,200.0
2024-06-22,3,Spain,248435Y0623206YB6243574029,2,2,1,2,220.0
2024-06-22,4,Spain,248435Y1104611YB6246382334,3,2,1,3,750.0
2024-06-22,5,Spain,248435Y7831878YB6247744576,2,2,1,3,500.0
2024-06-22,1,Spain,248435Y8139681YB6241541457,3,2,1,2,330.0
2024-06-22,2,Mexico,248435Y9791097YB6244513424,3,2,1,5,2250.0
